Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/25/2022 1:34:13 AM,"471","15.8","25","992"
1/25/2022 1:36:13 AM,"467","15.8","25","992"
1/25/2022 1:38:13 AM,"471","15.8","25","992"
1/25/2022 1:40:13 AM,"474","15.7","25","992"
1/25/2022 1:42:13 AM,"472","15.7","25","992"
1/25/2022 1:44:13 AM,"477","15.7","25","992"
1/25/2022 1:46:13 AM,"463","15.8","25","992"
1/25/2022 1:48:13 AM,"474","15.8","25","992"
1/25/2022 1:50:13 AM,"469","15.8","25","992"
1/25/2022 1:52:13 AM,"475","15.8","25","992"
1/25/2022 1:54:13 AM,"468","15.7","25","992"
1/25/2022 1:56:13 AM,"468","15.7","25","993"
1/25/2022 1:58:13 AM,"473","15.7","25","993"
1/25/2022 2:00:13 AM,"477","15.7","25","993"
1/25/2022 2:02:13 AM,"472","15.7","25","993"
1/25/2022 2:04:13 AM,"465","15.7","25","993"
1/25/2022 2:06:13 AM,"461","15.7","25","993"
1/25/2022 2:08:13 AM,"461","15.7","25","993"
1/25/2022 2:10:13 AM,"482","15.7","25","993"
1/25/2022 2:12:13 AM,"469","15.7","25","993"
1/25/2022 2:14:13 AM,"465","15.7","25","993"
1/25/2022 2:16:13 AM,"466","15.7","24","993"
1/25/2022 2:18:13 AM,"472","15.7","24","993"
1/25/2022 2:20:13 AM,"474","15.6","24","993"
1/25/2022 2:22:13 AM,"461","15.6","25","993"
1/25/2022 2:24:13 AM,"466","15.6","25","993"
1/25/2022 2:26:13 AM,"473","15.6","25","993"
1/25/2022 2:28:13 AM,"462","15.6","25","993"
1/25/2022 2:30:13 AM,"461","15.6","25","993"
1/25/2022 2:32:13 AM,"457","15.6","25","993"
1/25/2022 2:34:13 AM,"472","15.6","25","993"
1/25/2022 2:36:13 AM,"467","15.6","24","993"
1/25/2022 2:38:13 AM,"465","15.6","24","993"
1/25/2022 2:40:13 AM,"458","15.6","24","993"
1/25/2022 2:42:13 AM,"469","15.6","24","994"
1/25/2022 2:44:13 AM,"474","15.5","25","994"
1/25/2022 2:46:13 AM,"456","15.5","25","994"
1/25/2022 2:48:13 AM,"460","15.6","25","994"
1/25/2022 2:50:13 AM,"474","15.6","25","994"
1/25/2022 2:52:13 AM,"461","15.6","25","994"
1/25/2022 2:54:13 AM,"467","15.6","24","994"
1/25/2022 2:56:13 AM,"475","15.6","24","994"
1/25/2022 2:58:13 AM,"470","15.6","24","994"
1/25/2022 3:00:13 AM,"469","15.5","24","994"
1/25/2022 3:02:13 AM,"470","15.5","24","994"
1/25/2022 3:04:13 AM,"462","15.5","24","994"
1/25/2022 3:06:13 AM,"465","15.5","24","994"
1/25/2022 3:08:13 AM,"460","15.5","24","994"
1/25/2022 3:10:13 AM,"465","15.5","24","994"
1/25/2022 3:12:13 AM,"463","15.5","24","994"
1/25/2022 3:14:13 AM,"465","15.5","24","994"
1/25/2022 3:16:13 AM,"459","15.5","24","994"
1/25/2022 3:18:13 AM,"455","15.5","24","994"
1/25/2022 3:20:13 AM,"456","15.5","24","994"
1/25/2022 3:22:13 AM,"466","15.5","24","994"
1/25/2022 3:24:13 AM,"460","15.4","24","994"
1/25/2022 3:26:13 AM,"460","15.5","24","994"
1/25/2022 3:28:13 AM,"463","15.5","24","994"
1/25/2022 3:30:13 AM,"461","15.5","24","994"
1/25/2022 3:32:13 AM,"466","15.5","24","994"
1/25/2022 3:34:13 AM,"466","15.5","24","995"
1/25/2022 3:36:13 AM,"464","15.5","24","995"
1/25/2022 3:38:13 AM,"452","15.5","24","995"
1/25/2022 3:40:13 AM,"464","15.4","24","995"
1/25/2022 3:42:13 AM,"461","15.4","24","995"
1/25/2022 3:44:13 AM,"467","15.4","24","995"
1/25/2022 3:46:13 AM,"461","15.5","24","995"
1/25/2022 3:48:13 AM,"455","15.5","24","995"
1/25/2022 3:50:13 AM,"472","15.5","24","995"
1/25/2022 3:52:13 AM,"458","15.5","24","995"
1/25/2022 3:54:13 AM,"460","15.5","24","995"
1/25/2022 3:56:13 AM,"464","15.4","24","995"
1/25/2022 3:58:13 AM,"463","15.4","24","995"
1/25/2022 4:00:13 AM,"464","15.4","24","995"
1/25/2022 4:02:13 AM,"469","15.4","24","995"
1/25/2022 4:04:13 AM,"459","15.4","24","995"
1/25/2022 4:06:13 AM,"466","15.4","24","995"
1/25/2022 4:08:13 AM,"451","15.5","24","995"
1/25/2022 4:10:13 AM,"462","15.5","24","995"
1/25/2022 4:12:13 AM,"460","15.4","24","995"
1/25/2022 4:14:13 AM,"466","15.4","24","995"
1/25/2022 4:16:13 AM,"463","15.4","24","995"
1/25/2022 4:18:13 AM,"459","15.4","24","995"
1/25/2022 4:20:13 AM,"466","15.4","24","995"
1/25/2022 4:22:13 AM,"462","15.4","24","995"
1/25/2022 4:24:13 AM,"454","15.4","24","995"
1/25/2022 4:26:13 AM,"467","15.4","24","995"
1/25/2022 4:28:13 AM,"466","15.4","24","995"
1/25/2022 4:30:13 AM,"468","15.4","24","995"
1/25/2022 4:32:13 AM,"465","15.4","24","995"
1/25/2022 4:34:13 AM,"467","15.4","24","995"
1/25/2022 4:36:13 AM,"472","15.4","24","995"
1/25/2022 4:38:13 AM,"461","15.3","24","996"
1/25/2022 4:40:13 AM,"460","15.3","24","996"
1/25/2022 4:42:13 AM,"461","15.3","24","995"
1/25/2022 4:44:13 AM,"467","15.4","24","996"
1/25/2022 4:46:13 AM,"451","15.4","24","996"
1/25/2022 4:48:13 AM,"469","15.4","24","996"
1/25/2022 4:50:13 AM,"469","15.4","24","996"
1/25/2022 4:52:13 AM,"479","15.4","24","996"
1/25/2022 4:54:13 AM,"463","15.3","24","996"
1/25/2022 4:56:13 AM,"465","15.3","24","996"
1/25/2022 4:58:13 AM,"466","15.3","24","996"
1/25/2022 5:00:13 AM,"468","15.4","24","996"
1/25/2022 5:02:13 AM,"471","15.4","24","996"
1/25/2022 5:04:13 AM,"476","15.4","24","996"
1/25/2022 5:06:13 AM,"470","15.4","24","996"
1/25/2022 5:08:13 AM,"457","15.3","24","996"
1/25/2022 5:10:13 AM,"465","15.3","24","996"
1/25/2022 5:12:13 AM,"468","15.3","24","996"
1/25/2022 5:14:13 AM,"468","15.3","24","996"
1/25/2022 5:16:13 AM,"471","15.3","24","996"
1/25/2022 5:18:13 AM,"463","15.3","24","996"
1/25/2022 5:20:13 AM,"474","15.4","24","996"
1/25/2022 5:22:13 AM,"472","15.4","24","996"
1/25/2022 5:24:13 AM,"482","15.5","24","996"
1/25/2022 5:26:13 AM,"470","15.5","24","997"
1/25/2022 5:28:13 AM,"476","15.6","24","997"
1/25/2022 5:30:13 AM,"473","15.7","24","997"
1/25/2022 5:32:13 AM,"475","15.7","24","997"
1/25/2022 5:34:13 AM,"482","15.8","24","997"
1/25/2022 5:36:13 AM,"473","15.8","24","997"
1/25/2022 5:38:13 AM,"474","15.9","24","997"
1/25/2022 5:40:13 AM,"474","15.9","24","997"
1/25/2022 5:42:13 AM,"468","16.0","24","997"
1/25/2022 5:44:13 AM,"475","16.0","24","997"
1/25/2022 5:46:13 AM,"477","16.1","23","997"
1/25/2022 5:48:13 AM,"474","16.1","23","997"
1/25/2022 5:50:13 AM,"484","16.2","23","997"
1/25/2022 5:52:13 AM,"471","16.2","23","997"
1/25/2022 5:54:13 AM,"481","16.3","23","997"
1/25/2022 5:56:13 AM,"472","16.3","23","997"
1/25/2022 5:58:13 AM,"481","16.4","23","997"
1/25/2022 6:00:13 AM,"472","16.4","23","997"
1/25/2022 6:02:13 AM,"484","16.4","23","997"
1/25/2022 6:04:13 AM,"481","16.5","23","997"
1/25/2022 6:06:13 AM,"486","16.6","23","997"
1/25/2022 6:08:13 AM,"476","16.6","23","997"
1/25/2022 6:10:13 AM,"479","16.7","23","997"
1/25/2022 6:12:13 AM,"484","16.7","23","997"
1/25/2022 6:14:13 AM,"488","16.8","23","997"
1/25/2022 6:16:13 AM,"478","16.8","23","997"
1/25/2022 6:18:13 AM,"495","16.9","23","997"
1/25/2022 6:20:13 AM,"491","16.9","23","997"
1/25/2022 6:22:13 AM,"501","16.9","23","997"
1/25/2022 6:24:13 AM,"506","16.9","23","997"
1/25/2022 6:26:13 AM,"516","17.0","23","997"
1/25/2022 6:28:13 AM,"516","17.1","23","998"
1/25/2022 6:30:13 AM,"513","17.2","23","998"
1/25/2022 6:32:13 AM,"506","17.2","23","998"
1/25/2022 6:34:13 AM,"517","17.2","23","998"
1/25/2022 6:36:13 AM,"520","17.3","23","998"
1/25/2022 6:38:13 AM,"509","17.3","23","998"
1/25/2022 6:40:13 AM,"515","17.4","23","998"
1/25/2022 6:42:13 AM,"528","17.4","23","998"
1/25/2022 6:44:13 AM,"530","17.4","23","998"
1/25/2022 6:46:13 AM,"526","17.4","22","998"
1/25/2022 6:48:13 AM,"527","17.4","22","998"
1/25/2022 6:50:13 AM,"542","17.5","22","998"
1/25/2022 6:52:13 AM,"548","17.5","22","998"
1/25/2022 6:54:13 AM,"542","17.6","22","998"
1/25/2022 6:56:13 AM,"554","17.6","22","998"
1/25/2022 6:58:13 AM,"567","17.6","22","998"
1/25/2022 7:00:13 AM,"568","17.7","23","998"
1/25/2022 7:02:13 AM,"598","17.7","23","998"
1/25/2022 7:04:13 AM,"593","17.8","23","998"
1/25/2022 7:06:13 AM,"609","17.7","23","998"
1/25/2022 7:08:13 AM,"603","17.7","23","998"
1/25/2022 7:10:13 AM,"630","17.6","23","998"
1/25/2022 7:12:13 AM,"623","17.6","23","998"
1/25/2022 7:14:13 AM,"626","17.6","23","999"
1/25/2022 7:16:13 AM,"639","17.7","23","999"
1/25/2022 7:18:13 AM,"651","17.7","23","999"
1/25/2022 7:20:13 AM,"651","17.8","23","999"
1/25/2022 7:22:13 AM,"671","17.8","23","999"
1/25/2022 7:24:13 AM,"664","17.9","23","999"
1/25/2022 7:26:13 AM,"664","17.9","23","999"
1/25/2022 7:28:13 AM,"670","17.9","23","999"
1/25/2022 7:30:13 AM,"687","17.9","23","999"
1/25/2022 7:32:13 AM,"682","17.8","23","999"
1/25/2022 7:34:13 AM,"675","17.8","23","999"
1/25/2022 7:36:13 AM,"670","17.8","23","999"
1/25/2022 7:38:13 AM,"654","17.8","23","999"
1/25/2022 7:40:13 AM,"649","17.8","23","999"
1/25/2022 7:42:13 AM,"643","17.9","23","999"
1/25/2022 7:44:13 AM,"643","17.9","23","999"
1/25/2022 7:46:13 AM,"639","17.9","23","999"
1/25/2022 7:48:13 AM,"650","18.0","23","999"
1/25/2022 7:50:13 AM,"653","18.0","23","999"
1/25/2022 7:52:13 AM,"660","18.0","23","999"
1/25/2022 7:54:13 AM,"656","17.9","23","999"
1/25/2022 7:56:13 AM,"657","17.9","23","999"
1/25/2022 7:58:13 AM,"661","17.9","23","999"
1/25/2022 8:00:13 AM,"651","17.9","23","999"
1/25/2022 8:02:13 AM,"651","17.9","23","999"
1/25/2022 8:04:13 AM,"650","18.1","23","999"
1/25/2022 8:06:13 AM,"636","18.1","23","999"
1/25/2022 8:08:13 AM,"643","18.1","23","999"
1/25/2022 8:10:13 AM,"645","18.0","23","999"
1/25/2022 8:12:13 AM,"657","17.9","23","1000"
1/25/2022 8:14:13 AM,"667","17.9","24","1000"
1/25/2022 8:16:13 AM,"678","17.9","24","1000"
1/25/2022 8:18:13 AM,"688","17.9","24","1000"
1/25/2022 8:20:13 AM,"695","17.9","24","1000"
1/25/2022 8:22:13 AM,"695","18.1","24","1000"
1/25/2022 8:24:13 AM,"690","18.1","24","1000"
1/25/2022 8:26:13 AM,"693","18.1","24","1000"
1/25/2022 8:28:13 AM,"677","18.1","24","1000"
1/25/2022 8:30:13 AM,"684","18.1","24","1000"
1/25/2022 8:32:13 AM,"683","18.1","24","1000"
1/25/2022 8:34:13 AM,"684","18.1","24","1000"
1/25/2022 8:36:13 AM,"665","18.0","24","1000"
1/25/2022 8:38:13 AM,"669","18.0","24","1000"
1/25/2022 8:40:13 AM,"658","18.1","24","1000"
1/25/2022 8:42:13 AM,"668","18.1","24","1000"
1/25/2022 8:44:13 AM,"645","18.2","24","1000"
1/25/2022 8:46:13 AM,"684","18.2","24","1000"
1/25/2022 8:48:13 AM,"678","18.1","24","1000"
1/25/2022 8:50:13 AM,"675","18.1","24","1000"
1/25/2022 8:52:13 AM,"675","18.1","24","1000"
1/25/2022 8:54:13 AM,"660","18.1","24","1000"
1/25/2022 8:56:13 AM,"678","18.1","24","1001"
1/25/2022 8:58:13 AM,"693","18.1","24","1001"
1/25/2022 9:00:13 AM,"678","18.2","24","1001"
1/25/2022 9:02:13 AM,"684","18.2","24","1000"
1/25/2022 9:04:13 AM,"671","18.2","24","1000"
1/25/2022 9:06:13 AM,"672","18.2","24","1000"
1/25/2022 9:08:13 AM,"679","18.2","24","1001"
1/25/2022 9:10:13 AM,"660","18.2","24","1001"
1/25/2022 9:12:13 AM,"679","18.2","24","1001"
1/25/2022 9:14:13 AM,"667","18.2","24","1001"
1/25/2022 9:16:13 AM,"674","18.1","24","1001"
1/25/2022 9:18:13 AM,"667","18.2","24","1001"
1/25/2022 9:20:13 AM,"660","18.2","24","1001"
1/25/2022 9:22:13 AM,"664","18.2","24","1001"
1/25/2022 9:24:13 AM,"687","18.2","24","1001"
1/25/2022 9:26:13 AM,"716","18.2","24","1001"
1/25/2022 9:28:13 AM,"710","18.2","24","1001"
1/25/2022 9:30:13 AM,"694","18.2","24","1001"
1/25/2022 9:32:13 AM,"700","18.2","24","1001"
1/25/2022 9:34:13 AM,"699","18.2","24","1001"
1/25/2022 9:36:13 AM,"687","18.3","24","1001"
1/25/2022 9:38:13 AM,"688","18.3","24","1001"
1/25/2022 9:40:13 AM,"668","18.3","24","1001"
1/25/2022 9:42:13 AM,"708","18.3","24","1001"
1/25/2022 9:44:13 AM,"715","18.3","24","1001"
1/25/2022 9:46:13 AM,"719","18.3","24","1001"
1/25/2022 9:48:13 AM,"706","18.3","24","1001"
1/25/2022 9:50:13 AM,"686","18.2","25","1001"
1/25/2022 9:52:13 AM,"675","18.3","25","1001"
1/25/2022 9:54:13 AM,"690","18.3","25","1001"
1/25/2022 9:56:13 AM,"667","18.3","24","1001"
1/25/2022 9:58:13 AM,"678","18.3","24","1001"
1/25/2022 10:00:13 AM,"670","18.2","24","1001"
1/25/2022 10:02:13 AM,"697","18.2","25","1001"
1/25/2022 10:04:13 AM,"718","18.2","25","1001"
1/25/2022 10:06:13 AM,"716","18.2","25","1001"
1/25/2022 10:08:13 AM,"717","18.3","25","1001"
1/25/2022 10:10:13 AM,"697","18.3","25","1001"
1/25/2022 10:12:13 AM,"681","18.3","25","1001"
1/25/2022 10:14:13 AM,"663","18.3","25","1002"
1/25/2022 10:16:13 AM,"672","18.3","25","1002"
1/25/2022 10:18:13 AM,"669","18.3","25","1001"
1/25/2022 10:20:13 AM,"653","18.3","25","1002"
1/25/2022 10:22:13 AM,"646","18.3","24","1002"
1/25/2022 10:24:13 AM,"651","18.3","24","1002"
1/25/2022 10:26:13 AM,"636","18.3","24","1002"
1/25/2022 10:28:13 AM,"631","18.3","24","1002"
1/25/2022 10:30:13 AM,"624","18.3","24","1002"
1/25/2022 10:32:13 AM,"637","18.3","24","1002"
1/25/2022 10:34:13 AM,"625","18.2","24","1002"
1/25/2022 10:36:13 AM,"624","18.3","24","1002"
1/25/2022 10:38:13 AM,"619","18.3","24","1002"
1/25/2022 10:40:13 AM,"612","18.3","24","1002"
1/25/2022 10:42:13 AM,"598","18.3","24","1002"
1/25/2022 10:44:13 AM,"612","18.3","23","1002"
1/25/2022 10:46:13 AM,"608","18.3","23","1002"
1/25/2022 10:48:13 AM,"607","18.3","24","1002"
1/25/2022 10:50:13 AM,"612","18.2","23","1002"
1/25/2022 10:52:13 AM,"616","18.2","23","1002"
1/25/2022 10:54:13 AM,"609","18.3","23","1002"
1/25/2022 10:56:13 AM,"603","18.3","23","1002"
1/25/2022 10:58:13 AM,"606","18.3","23","1002"
1/25/2022 11:00:13 AM,"622","18.4","23","1002"
1/25/2022 11:02:13 AM,"608","18.3","23","1002"
1/25/2022 11:04:13 AM,"610","18.3","23","1002"
1/25/2022 11:06:13 AM,"611","18.3","23","1002"
1/25/2022 11:08:13 AM,"619","18.3","23","1002"
1/25/2022 11:10:13 AM,"625","18.4","23","1002"
1/25/2022 11:12:13 AM,"638","18.4","23","1002"
1/25/2022 11:14:13 AM,"645","18.4","23","1002"
1/25/2022 11:16:13 AM,"638","18.4","23","1002"
1/25/2022 11:18:13 AM,"627","18.4","23","1002"
1/25/2022 11:20:13 AM,"628","18.3","23","1002"
1/25/2022 11:22:13 AM,"629","18.3","23","1002"
1/25/2022 11:24:13 AM,"636","18.3","23","1002"
1/25/2022 11:26:13 AM,"667","18.3","23","1002"
1/25/2022 11:28:13 AM,"703","18.4","24","1002"
1/25/2022 11:30:13 AM,"679","18.4","23","1002"
1/25/2022 11:32:13 AM,"667","18.4","24","1002"
1/25/2022 11:34:13 AM,"671","18.4","24","1002"
1/25/2022 11:36:13 AM,"677","18.3","24","1002"
1/25/2022 11:38:13 AM,"672","18.4","24","1002"
1/25/2022 11:40:13 AM,"672","18.4","24","1002"
1/25/2022 11:42:13 AM,"673","18.4","24","1002"
1/25/2022 11:44:13 AM,"654","18.4","24","1002"
1/25/2022 11:46:13 AM,"648","18.4","24","1002"
1/25/2022 11:48:13 AM,"663","18.4","24","1002"
1/25/2022 11:50:13 AM,"656","18.4","24","1002"
1/25/2022 11:52:13 AM,"661","18.3","24","1002"
1/25/2022 11:54:13 AM,"644","18.4","24","1002"
1/25/2022 11:56:13 AM,"638","18.3","24","1002"
1/25/2022 11:58:13 AM,"626","18.4","24","1002"
1/25/2022 12:00:13 PM,"638","18.4","24","1002"
1/25/2022 12:02:13 PM,"630","18.4","24","1002"
1/25/2022 12:04:13 PM,"636","18.4","24","1002"
1/25/2022 12:06:13 PM,"630","18.4","24","1002"
1/25/2022 12:08:13 PM,"639","18.3","24","1002"
1/25/2022 12:10:13 PM,"638","18.3","24","1002"
1/25/2022 12:12:13 PM,"630","18.4","24","1002"
1/25/2022 12:14:13 PM,"618","18.4","24","1002"
1/25/2022 12:16:13 PM,"631","18.5","24","1002"
1/25/2022 12:18:13 PM,"643","18.6","24","1002"
1/25/2022 12:20:13 PM,"659","18.5","24","1002"
1/25/2022 12:22:13 PM,"646","18.4","24","1002"
1/25/2022 12:24:13 PM,"653","18.4","24","1002"
1/25/2022 12:26:13 PM,"657","18.4","24","1002"
1/25/2022 12:28:13 PM,"630","18.4","25","1002"
1/25/2022 12:30:13 PM,"631","18.5","25","1002"
1/25/2022 12:32:13 PM,"632","18.6","25","1002"
1/25/2022 12:34:13 PM,"637","18.6","25","1002"
1/25/2022 12:36:13 PM,"642","18.6","25","1002"
1/25/2022 12:38:13 PM,"627","18.6","25","1002"
1/25/2022 12:40:13 PM,"626","18.6","25","1002"
1/25/2022 12:42:13 PM,"632","18.5","25","1002"
1/25/2022 12:44:13 PM,"636","18.5","25","1002"
1/25/2022 12:46:13 PM,"637","18.4","25","1002"
1/25/2022 12:48:13 PM,"626","18.5","25","1002"
1/25/2022 12:50:13 PM,"638","18.6","25","1002"
1/25/2022 12:52:13 PM,"630","18.6","25","1002"
1/25/2022 12:54:13 PM,"644","18.7","25","1002"
1/25/2022 12:56:13 PM,"633","18.7","25","1002"
1/25/2022 12:58:13 PM,"629","18.6","25","1002"
1/25/2022 1:00:13 PM,"634","18.6","25","1002"
1/25/2022 1:02:13 PM,"628","18.6","25","1002"
1/25/2022 1:04:13 PM,"634","18.5","25","1002"
1/25/2022 1:06:13 PM,"627","18.6","25","1002"
1/25/2022 1:08:13 PM,"625","18.6","25","1002"
1/25/2022 1:10:13 PM,"620","18.7","25","1002"
1/25/2022 1:12:13 PM,"610","18.7","25","1002"
1/25/2022 1:14:13 PM,"624","18.7","25","1002"
1/25/2022 1:16:13 PM,"606","18.7","25","1002"
1/25/2022 1:18:13 PM,"604","18.6","25","1002"
1/25/2022 1:20:13 PM,"615","18.6","25","1002"
1/25/2022 1:22:13 PM,"626","18.6","25","1002"
1/25/2022 1:24:13 PM,"631","18.6","25","1002"
1/25/2022 1:26:13 PM,"633","18.6","25","1002"
1/25/2022 1:28:13 PM,"646","18.7","25","1002"
1/25/2022 1:30:13 PM,"632","18.7","25","1002"
1/25/2022 1:32:13 PM,"636","18.8","25","1002"
1/25/2022 1:34:13 PM,"639","18.8","25","1002"
1/25/2022 1:36:13 PM,"638","18.7","25","1002"
1/25/2022 1:38:13 PM,"637","18.7","25","1002"
1/25/2022 1:40:13 PM,"656","18.7","25","1002"
1/25/2022 1:42:13 PM,"628","18.7","25","1002"
1/25/2022 1:44:13 PM,"651","18.7","25","1002"
1/25/2022 1:46:13 PM,"641","18.7","25","1002"
1/25/2022 1:48:13 PM,"632","18.8","25","1002"
1/25/2022 1:50:13 PM,"637","18.8","25","1002"
1/25/2022 1:52:13 PM,"637","18.9","25","1002"
1/25/2022 1:54:13 PM,"643","18.8","25","1002"
1/25/2022 1:56:13 PM,"626","18.8","25","1002"
1/25/2022 1:58:13 PM,"630","18.8","25","1002"
1/25/2022 2:00:13 PM,"628","18.7","25","1002"
1/25/2022 2:02:13 PM,"632","18.7","25","1002"
1/25/2022 2:04:13 PM,"620","18.7","25","1002"
1/25/2022 2:06:13 PM,"630","18.8","25","1002"
1/25/2022 2:08:13 PM,"612","18.9","25","1002"
1/25/2022 2:10:13 PM,"616","18.9","25","1002"
1/25/2022 2:12:13 PM,"612","18.8","25","1002"
1/25/2022 2:14:13 PM,"623","18.8","25","1002"
1/25/2022 2:16:13 PM,"617","18.8","25","1002"
1/25/2022 2:18:13 PM,"621","18.7","25","1002"
1/25/2022 2:20:13 PM,"619","18.7","25","1002"
1/25/2022 2:22:13 PM,"626","18.7","25","1002"
1/25/2022 2:24:13 PM,"596","18.8","24","1002"
1/25/2022 2:26:13 PM,"611","18.9","24","1002"
1/25/2022 2:28:13 PM,"611","18.9","24","1002"
1/25/2022 2:30:13 PM,"611","18.9","24","1002"
1/25/2022 2:32:13 PM,"604","18.8","24","1002"
1/25/2022 2:34:13 PM,"590","18.8","24","1002"
1/25/2022 2:36:13 PM,"602","18.8","24","1002"
1/25/2022 2:38:13 PM,"606","18.7","24","1002"
1/25/2022 2:40:13 PM,"601","18.7","24","1002"
1/25/2022 2:42:13 PM,"609","18.8","24","1002"
1/25/2022 2:44:13 PM,"600","18.8","24","1002"
1/25/2022 2:46:13 PM,"609","18.9","24","1002"
1/25/2022 2:48:13 PM,"601","18.8","24","1002"
1/25/2022 2:50:13 PM,"606","18.8","24","1002"
1/25/2022 2:52:13 PM,"591","18.8","24","1002"
1/25/2022 2:54:13 PM,"590","18.8","24","1002"
1/25/2022 2:56:13 PM,"583","18.7","24","1002"
1/25/2022 2:58:13 PM,"568","18.8","24","1002"
1/25/2022 3:00:13 PM,"577","18.8","24","1002"
1/25/2022 3:02:13 PM,"569","18.8","24","1002"
1/25/2022 3:04:13 PM,"575","18.9","24","1002"
1/25/2022 3:06:13 PM,"562","18.9","24","1002"
1/25/2022 3:08:13 PM,"566","18.8","24","1002"
1/25/2022 3:10:13 PM,"562","18.8","24","1002"
1/25/2022 3:12:13 PM,"556","18.8","24","1002"
1/25/2022 3:14:13 PM,"564","18.7","24","1002"
1/25/2022 3:16:13 PM,"571","18.8","24","1002"
1/25/2022 3:18:13 PM,"575","18.8","24","1002"
1/25/2022 3:20:13 PM,"583","18.9","24","1002"
1/25/2022 3:22:13 PM,"590","18.9","24","1002"
1/25/2022 3:24:13 PM,"599","18.9","24","1002"
1/25/2022 3:26:13 PM,"588","18.9","24","1002"
1/25/2022 3:28:13 PM,"618","18.8","24","1002"
1/25/2022 3:30:13 PM,"615","18.8","24","1002"
1/25/2022 3:32:13 PM,"621","18.8","24","1002"
1/25/2022 3:34:13 PM,"603","18.8","24","1002"
1/25/2022 3:36:13 PM,"610","18.8","24","1002"
1/25/2022 3:38:13 PM,"619","18.9","24","1002"
1/25/2022 3:40:13 PM,"613","18.9","24","1002"
1/25/2022 3:42:13 PM,"623","18.9","24","1002"
1/25/2022 3:44:13 PM,"634","18.9","24","1002"
1/25/2022 3:46:13 PM,"657","18.9","25","1002"
1/25/2022 3:48:13 PM,"684","18.9","25","1002"
1/25/2022 3:50:13 PM,"658","18.8","25","1002"
1/25/2022 3:52:13 PM,"641","18.8","25","1002"
1/25/2022 3:54:13 PM,"623","18.9","25","1002"
1/25/2022 3:56:13 PM,"637","18.9","25","1002"
1/25/2022 3:58:13 PM,"632","18.9","25","1002"
1/25/2022 4:00:13 PM,"634","18.9","25","1002"
1/25/2022 4:02:13 PM,"631","18.9","25","1003"
1/25/2022 4:04:13 PM,"630","18.9","25","1003"
1/25/2022 4:06:13 PM,"642","18.9","25","1002"
1/25/2022 4:08:13 PM,"628","18.9","25","1003"
1/25/2022 4:10:13 PM,"653","18.8","25","1003"
1/25/2022 4:12:13 PM,"660","18.8","25","1003"
1/25/2022 4:14:13 PM,"658","18.8","25","1003"
1/25/2022 4:16:13 PM,"653","18.8","25","1003"
1/25/2022 4:18:13 PM,"657","18.9","25","1003"
1/25/2022 4:20:13 PM,"646","18.9","25","1003"
1/25/2022 4:22:13 PM,"647","18.9","25","1003"
1/25/2022 4:24:13 PM,"633","18.9","25","1003"
1/25/2022 4:26:13 PM,"647","18.9","25","1003"
1/25/2022 4:28:13 PM,"654","18.9","25","1003"
1/25/2022 4:30:13 PM,"634","18.8","25","1003"
1/25/2022 4:32:13 PM,"626","18.9","25","1003"
1/25/2022 4:34:13 PM,"627","18.9","25","1003"
1/25/2022 4:36:13 PM,"616","18.9","25","1003"
1/25/2022 4:38:13 PM,"617","18.9","24","1003"
1/25/2022 4:40:13 PM,"615","18.9","24","1003"
1/25/2022 4:42:13 PM,"613","18.9","24","1003"
1/25/2022 4:44:13 PM,"605","18.9","24","1003"
1/25/2022 4:46:13 PM,"615","18.9","24","1003"
1/25/2022 4:48:13 PM,"612","18.9","24","1003"
1/25/2022 4:50:13 PM,"589","18.8","24","1003"
1/25/2022 4:52:13 PM,"592","18.9","24","1003"
1/25/2022 4:54:13 PM,"589","18.9","24","1003"
1/25/2022 4:56:13 PM,"578","18.9","24","1003"
1/25/2022 4:58:13 PM,"588","18.9","24","1003"
1/25/2022 5:00:13 PM,"585","18.9","24","1003"
1/25/2022 5:02:13 PM,"584","18.9","24","1003"
1/25/2022 5:04:13 PM,"579","18.9","24","1003"
1/25/2022 5:06:13 PM,"572","18.9","24","1003"
1/25/2022 5:08:13 PM,"587","18.8","24","1003"
1/25/2022 5:10:13 PM,"586","18.8","24","1003"
1/25/2022 5:12:13 PM,"576","18.9","24","1003"
1/25/2022 5:14:13 PM,"570","18.9","24","1003"
1/25/2022 5:16:13 PM,"575","18.9","24","1003"
1/25/2022 5:18:13 PM,"566","18.9","24","1003"
1/25/2022 5:20:13 PM,"569","18.9","24","1003"
1/25/2022 5:22:13 PM,"565","18.9","24","1003"
1/25/2022 5:24:13 PM,"558","18.9","24","1003"
1/25/2022 5:26:13 PM,"561","18.8","24","1003"
1/25/2022 5:28:13 PM,"561","18.8","24","1003"
1/25/2022 5:30:13 PM,"548","18.8","24","1003"
1/25/2022 5:32:13 PM,"548","18.8","24","1003"
1/25/2022 5:34:13 PM,"550","18.9","24","1003"
1/25/2022 5:36:13 PM,"547","18.9","24","1003"
1/25/2022 5:38:13 PM,"547","18.9","24","1003"
1/25/2022 5:40:13 PM,"544","18.9","23","1003"
1/25/2022 5:42:13 PM,"544","18.9","23","1003"
1/25/2022 5:44:13 PM,"548","18.8","23","1003"
1/25/2022 5:46:13 PM,"545","18.8","23","1003"
